2.2	7.6	
2.2	7.2	
2.4	7.6	
2.4	7.4	
2.2	7.6	
2	8	
1.8	7.2	
1.4	7.2	
2.2	8	
2.2	8	
1.6	7.4	
1.6	7.4	
2	7.4	
2	7.2	
2.2	7.2	
1.8	7.8	
1.8	7.4	
1.8	7.6	
2	8	
1.8	7.6	
2	7.6	
2.2	7.2	
2	7.4	
2.2	7.8	
2.2	7.4	
1.6	7.2	
2	8	
2.2	7.8	
2.2	8	
2.2	7.4	
1.8	7.6	
2	7.2	
1.6	7.6	
1.8	7.8	
2.4	7.6	
2.2	7.8	
2.2	7.2	
2.2	7.2	
2.2	7.8	
1.6	7.2	
2.2	7.8	
2.4	7.6	
1.2	7	
1.8	7	
1.4	7.8	
1.8	7	
1.8	7	
1.6	8	
1.6	8	
1.4	8	
2.4	7.2	
2.4	7.2	
2.4	7.2	
2.4	7.2	
2.4	7.2	
$
2.01869	7.53458	
4	3	
3	4.8	
2.8	4	
3.2	4.6	
2.8	4.8	
3.2	4.6	
4	4.4	
2.8	4.6	
3.2	4.2	
2.8	4.4	
3.2	4.8	
3.2	4.8	
2.8	3.2	
3	4.4	
3	4.6	
2.8	4.8	
2.8	2.8	
2.8	3.4	
3	4	
3.2	4.2	
3	4.8	
2.8	4.8	
4	4.6	
2.8	3.8	
2.8	4.8	
3.2	4.2	
2.8	3.4	
2.8	4.2	
2.8	4.2	
3	4.8	
2.8	4.8	
2	3	
2.6	4.2	
2.6	4.8	
2.4	4	
2.6	4.8	
2.2	4.2	
2.6	4.6	
2.6	4	
2.6	4	
2.6	4.6	
2.4	3.6	
2.6	3.4	
2.6	3.2	
2.6	3.2	
2.2	2.8	
2.6	4.6	
2.6	4.8	
2.6	3.4	
2.4	4.6	
2.2	2.8	
2	3.4	
2.6	3.8	
2.6	4.6	
2.4	4	
2.6	4.6	
2.2	4.2	
2.4	4.6	
2.4	4.2	
2.2	3	
2.6	4	
2.6	4.4	
2.2	4.2	
2.4	3.8	
2.4	4.2	
2.6	4.8	
2.4	4.2	
1.8	3.8	
1.8	3	
1.6	3.4	
2.2	4.4	
2	4.2	
2	3.8	
1.8	4.2	
1.8	4.2	
1.2	3.6	
2.2	4.6	
1.8	4	
2.2	4.4	
2.2	4.6	
1.8	4	
2.2	4.4	
2.2	4.6	
2	4.2	
1.4	4.2	
2	4.6	
2	4.6	
1.4	4	
1	4	
$
2.50787	4.13708	
2.8	9.8	
1	11	
2.4	10.2	
2.8	10.6	
2.4	10	
3	10.2	
2.2	9.8	
1.8	10.2	
2.8	10.8	
2.4	10.2	
2.6	9.6	
2.4	10	
2	10.8	
2.4	9.6	
2	11.4	
2	10.2	
1.8	9.8	
2.2	11.6	
2	10.6	
2.8	10	
2.8	10.8	
2.6	9.8	
3	10.6	
3	11	
1.8	10	
2.6	11	
1.6	10	
2.6	10.6	
2.8	10.4	
2.4	9.6	
2.2	10.8	
2.8	10.6	
1.8	10.4	
2.4	9.8	
2.8	9.6	
2.6	10.2	
2.4	10.6	
2.4	9.6	
2.4	10	
2	10.4	
2.2	11	
2.6	10	
2.2	9.8	
1.4	10	
2.8	10.2	
2.8	9.8	
2.2	9.6	
3.2	9.8	
2.4	10	
2.6	9.6	
3.6	10	
2.6	9.6	
2.6	10.2	
2.6	10.6	
2.2	10	
3.2	10	
3.2	10.4	
2.6	11.4	
2.8	10.2	
2.4	11.4	
2.2	9.6	
2.2	9.8	
2	9.8	
$
2.43492	10.2381	
2.6	5.6	
2.6	5.6	
2.6	6	
2.6	5.8	
2.6	6	
2.6	5.8	
2.6	5.8	
2.6	6	
2.6	6	
2.6	6	
2.6	5.8	
2.6	5.8	
2.6	6	
2.6	6	
2.6	6	
2.6	5.8	
2.6	5.8	
2.6	6	
2.8	6	
2.8	5.8	
2.8	5.8	
3	6	
2.4	5.8	
3	6.2	
2.4	5.8	
2.8	5.8	
2.8	5.8	
2.8	6.2	
2.8	6	
2.8	6	
2.4	5.8	
2.4	6	
3	6.2	
2.8	5.8	
2.8	6.2	
2.4	6	
2.4	6	
2.4	6	
3	6	
2.8	6.2	
2.8	6	
2.8	5.8	
2.4	6	
2.8	5.8	
2.4	5.8	
2.8	6	
2.4	5.8	
3	6	
2.8	6	
3	6.2	
2.4	6	
2.4	6	
2.4	6	
2.8	6	
2.8	6	
2.8	6.2	
2.8	5.8	
3.2	5.6	
3.2	5.6	
3.4	5.8	
2.8	5.6	
2.8	5.6	
3.8	5.6	
3	5.8	
2.8	5.4	
3.2	5.8	
3.4	5.8	
3.4	5.6	
3.2	5.8	
3.2	6	
2.8	5.4	
3.2	5.6	
2.8	5.6	
3.2	5.6	
2.8	5.4	
3.2	6	
3.4	5.4	
3.4	5.4	
3.4	5.4	
3.8	5.4	
3.2	5.2	
3	5.2	
3.4	5.2	
3.2	5.2	
3	5.2	
4	5.2	
3.6	6	
3.2	6.2	
3.2	6.2	
3.2	5	
3.2	5	
3	5	
3	5	
2.8	5.2	
2.8	5.2	
2.8	5.2	
2.8	5.2	
2.6	5.4	
2.6	5.4	
2.6	5.4	
3.4	4.8	
2.8	5	
2.8	5	
2.8	5	
$
2.86923	5.71346	
2.8	8.4	
2.8	8.6	
3.2	8.8	
2.4	8.6	
3.4	8.8	
2.4	8.8	
2.8	8.6	
3	8.8	
2.6	8.8	
2.4	8.6	
2.6	8.6	
2.8	8.6	
2.8	9	
3.8	8.6	
2.8	9	
2.4	8.8	
3	8.8	
2.6	8.4	
2.8	8.8	
3	9	
2.6	8.6	
2.6	8.8	
2.6	9	
2.6	8.6	
2.4	9	
3	8.6	
3	9	
2.4	8.6	
2.4	9	
2.4	8.8	
2.6	9	
2.8	8.8	
3.4	8.4	
3.2	8.8	
2.4	8.6	
2.8	8.4	
3	9	
2.4	8.6	
2.8	8.4	
2.8	8.4	
3	8.6	
2.6	8.6	
2.6	8.4	
2.6	8.6	
3	8.6	
2.8	8.6	
2.6	8.6	
2.8	8.4	
2.4	8.6	
2.6	9	
3	8.4	
3	8.6	
2.6	8.4	
2.8	8.4	
2.6	8.4	
2.6	8.6	
2.8	8.4	
2.6	8.8	
2.8	9	
2.8	8.6	
2.8	8.4	
2.6	8.4	
2.4	8.6	
2.8	8.6	
2.8	8.8	
2.4	8.6	
2.6	9	
2.6	8.4	
2.4	8.6	
3	8.8	
2.8	9	
2.6	8.6	
3	9	
2.4	8.4	
2.8	8.4	
2.4	8.8	
3	9	
2.4	9	
2.4	8.8	
2.8	9	
3.2	8.6	
2.6	9	
3.4	8.4	
2.4	9	
2.6	8.4	
2.8	9	
2.8	8.8	
2.4	8.8	
2.8	9.2	
3.6	9.2	
3	9.2	
2.6	9.2	
2.4	9.2	
2.4	9.2	
2.6	9.2	
3	9.2	
3	9.2	
2.4	9.2	
3	9.2	
3.4	9.2	
2.4	9.2	
3	9.4	
4	9.4	
4	9.4	
3.2	9.4	
3.2	9.4	
3.4	9.4	
2.6	9.4	
2.8	9.4	
2.6	9.4	
2.8	9.4	
2.4	9.4	
2.4	9.4	
4	8.4	
3	9.6	
3	9.6	
3	9.6	
$
2.78974	8.83932	
3	7.8	
3.2	7.8	
3.2	8	
2.8	7.8	
2.8	7.6	
3	7.4	
2.6	8	
3.4	8	
3	8	
3.2	7.8	
3.2	7.6	
2.6	8	
2.8	8	
3.2	7.6	
2.8	8	
3	7.6	
2.8	7.6	
3.4	7.6	
3	7.4	
2.8	7.6	
3	7.4	
2.8	8	
2.6	8	
2.8	7.6	
2.6	7.8	
3.4	7.8	
3	7.6	
3.2	7.4	
3.6	7.8	
3.2	7.8	
3.2	8.2	
2.8	7.8	
3	7.4	
3	8	
3	7.6	
3.4	7.6	
3	8	
2.8	8	
3.2	8.2	
3.4	7.6	
2.8	7.6	
2.6	8	
2.8	8	
2.8	7.8	
2.6	8	
3	8	
2.6	7.8	
2.8	7.6	
2.6	8	
3.2	8	
2.6	7.8	
3	8	
3	8	
2.6	8	
3	7.8	
2.6	8	
3	7.8	
3.2	7.4	
2.8	7.8	
3	7.4	
2.6	7.8	
2.8	7.8	
3	7.4	
3	7.4	
3	8	
2.8	7.6	
3.2	8	
3	7.4	
3	7.6	
3	7.4	
3	7.8	
2.6	7.8	
2.6	8	
3	7.8	
3	7.8	
3	7.4	
2.8	8	
3.2	8	
2.6	7.6	
2.6	7.6	
2.6	7.6	
2.6	7.6	
3	8.2	
2.6	7.6	
2.6	7.6	
2.6	7.6	
3	8.2	
2.6	7.6	
2.6	7.6	
2.6	7.6	
2.6	7.6	
3	8.2	
2.8	7.4	
2.8	8.2	
2.8	8.2	
2.8	8.2	
2.8	8.2	
2.4	8	
2.4	8	
2.4	8	
2.4	8	
2.8	8.2	
2.4	8	
2.4	8	
2.8	7.4	
2.4	8	
2.8	7.4	
2.8	7.4	
2.8	7.4	
2.8	8.2	
2.6	8.2	
2.6	8.2	
2.4	8.2	
2.6	7.4	
2.4	8.2	
2.4	8.2	
2.4	8.2	
2.6	7.4	
2.6	7.4	
2.6	8.2	
2.6	7.4	
2.6	7.4	
2.4	8.2	
2.4	8.2	
2.6	7.4	
2.6	8.2	
2.6	7.4	
2.6	7.4	
2.4	8.2	
2.6	8.2	
2.4	7.8	
2.4	7.8	
2.4	7.8	
2.4	7.8	
2.4	7.8	
2.4	7.8	
$
2.79559	7.80441	
1.4	8.4	
1	9.4	
1.6	8.8	
1.8	9	
2	9	
1.8	8.6	
2	8.4	
1.8	8.4	
1.6	8.2	
2	9.2	
2	9	
2	8.6	
1.6	8.4	
2	8.4	
1.6	8.2	
1.8	8.8	
1.8	9	
2	8.4	
1.8	9.2	
1.4	8.6	
2	9.2	
1.6	8.8	
2	9	
2	8.4	
1.6	9.6	
2	8.6	
2	8.6	
2	8.6	
2	8.8	
1.6	9.4	
2	8.4	
2	8.2	
2.2	8.4	
2	8.2	
2.2	9	
2.2	8.8	
2.2	8.6	
2	8.2	
2	8.2	
2.2	8.6	
2.2	9.2	
2.2	8.6	
2.2	9	
2.2	8.4	
2.2	9	
2.2	8.4	
2	9.4	
2	9.4	
2.2	8.2	
2	9.4	
2	9.4	
2.2	9.4	
2.2	9.4	
2.2	9.4	
$
1.94074	8.78148	
3	6.8	
3.4	6.6	
3.2	6.8	
3.2	6.8	
3.6	6.8	
3	6.8	
3.2	6.6	
3.8	7.2	
3.2	7	
3.6	6.6	
3.2	6.6	
3	6.8	
3.2	6.8	
3.2	6.8	
3	6.8	
3.2	6.8	
3.2	7	
3.2	6.6	
3	6.8	
3	6.8	
3.4	6.6	
3.4	7.2	
3.8	6.6	
3.6	6.8	
3.4	7	
3.2	6.8	
3.2	6.4	
3	6.6	
2.8	6.4	
3	6.6	
3.2	7.2	
3	6.6	
3	6.4	
2.8	6.4	
2.8	6.4	
3	6.4	
2.8	6.4	
2.8	6.4	
3	6.6	
3	6.4	
3.2	7.2	
3	6.6	
2.8	6.4	
3.2	7.2	
3	6.4	
3.2	7.2	
3.2	7.2	
2.8	6.4	
2.8	6.4	
3	7	
2.8	6.6	
3	7.2	
2.8	6.6	
2.8	6.6	
3	7	
3	7	
2.8	6.6	
2.8	6.6	
2.8	6.6	
2.8	6.6	
3	7.2	
3	7.2	
3	7.2	
2.8	6.6	
2.8	6.6	
2.8	6.6	
2.8	6.8	
2.8	6.8	
2.8	6.8	
2.8	6.8	
2.8	6.8	
2.8	6.8	
2.8	6.8	
2.8	7.2	
2.8	7	
2.8	7.2	
2.8	7	
2.8	7.2	
2.8	7.2	
2.8	7.2	
2.8	7	
2.8	7.2	
2.8	7	
2.8	7	
2.8	7.2	
2.8	7.2	
3.4	7.4	
3.4	7.4	
2.6	7.2	
2.6	7.2	
2.6	7.2	
2.6	7.2	
2.6	7.2	
2.6	7.2	
2.6	7.2	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	7	
2.6	6.8	
2.6	6.8	
2.6	6.8	
2.6	6.8	
2.6	6.8	
2.6	6.8	
2.6	6.8	
2.6	6.8	
$
2.92566	6.85487	
